timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,position,geolocation
2015-02-23T13:15:00+00:00,0013a20040b5b337,1,511,17.4,17.4,17.4,11.9,11.9,11.9,48.1,48.1,48.1,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150223131500,,"-37.8195002, 144.9418888"
2015-02-23T00:35:00+00:00,0013a20040b31571,1,510,25.8,25.8,25.8,95.7,95.7,95.7,47.8,47.8,47.8,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150223003500,,"-37.8197121, 144.9413253"
2015-02-23T10:50:00+00:00,0013a20040b516f6,1,507,17.4,17.4,17.4,0.7,0.7,0.7,55.5,55.5,55.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223105000,,"-37.8149218, 144.9822582"
2015-02-23T10:50:00+00:00,0013a20040b3155c,1,506,18.1,18.1,18.1,8.6,8.6,8.6,50.7,50.7,50.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150223105000,,"-37.8203537, 144.9404816"
2015-02-23T10:50:00+00:00,0013a20040b4b755,1,508,17.7,17.7,17.7,1.6,1.6,1.6,48.6,48.6,48.6,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150223105000,,"-37.8134078, 144.9794923"
2015-02-23T03:10:00+00:00,0013a20040b31583,1,509,19.4,19.4,19.4,85.5,85.5,85.5,68.0,68.0,68.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223031000,,"-37.8199043, 144.9404851"
2015-02-23T05:20:00+00:00,0013a20040b516f6,1,507,19.0,19.0,19.0,88.4,88.4,88.4,61.7,61.7,61.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223052000,,"-37.8149218, 144.9822582"
2015-02-23T05:30:00+00:00,0013a20040b516f6,1,507,19.0,19.0,19.0,90.2,90.2,90.2,60.4,60.4,60.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223053000,,"-37.8149218, 144.9822582"
2015-02-25T02:25:00+00:00,0013a20040b31583,1,509,27.1,27.1,27.1,97.4,97.4,97.4,41.5,41.5,41.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225022500,,"-37.8199043, 144.9404851"
2015-02-23T07:15:00+00:00,0013a20040b315ec,1,501,19.4,19.4,19.4,90.6,90.6,90.6,29.1,29.1,29.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150223071500,,"-37.8148084, 144.980999"
2015-02-23T07:45:00+00:00,0013a20040b516f6,1,507,18.1,18.1,18.1,76.5,76.5,76.5,56.7,56.7,56.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150223074500,,"-37.8149218, 144.9822582"
2015-02-23T14:25:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,3.5,3.5,3.5,55.1,55.1,55.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223142500,,"-37.8199043, 144.9404851"
2015-02-23T08:40:00+00:00,0013a20040b31583,1,509,19.4,19.4,19.4,65.4,65.4,65.4,61.2,61.2,61.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223084000,,"-37.8199043, 144.9404851"
2015-02-23T16:30:00+00:00,0013a20040b31583,1,509,17.1,17.1,17.1,3.4,3.4,3.4,49.6,49.6,49.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150223163000,,"-37.8199043, 144.9404851"
2015-02-23T16:40:00+00:00,0013a20040b3155c,1,506,16.5,16.5,16.5,8.9,8.9,8.9,38.7,38.7,38.7,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150223164000,,"-37.8203537, 144.9404816"
2015-02-23T20:10:00+00:00,0013a20040b31571,1,510,15.5,15.5,15.5,59.5,59.5,59.5,42.6,42.6,42.6,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150223201000,,"-37.8197121, 144.9413253"
2015-02-24T02:55:00+00:00,0013a20040b31583,1,509,21.9,21.9,21.9,97.2,97.2,97.2,36.2,36.2,36.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224025500,,"-37.8199043, 144.9404851"
2015-02-24T05:00:00+00:00,0013a20040b31583,1,509,23.2,23.2,23.2,97.8,97.8,97.8,36.6,36.6,36.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224050000,,"-37.8199043, 144.9404851"
2015-02-24T14:15:00+00:00,0013a20040b31583,1,509,16.8,16.8,16.8,3.1,3.1,3.1,63.4,63.4,63.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224141500,,"-37.8199043, 144.9404851"
2015-02-24T19:30:00+00:00,0013a20040b31583,1,509,15.2,15.2,15.2,4.2,4.2,4.2,66.6,66.6,66.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150224193000,,"-37.8199043, 144.9404851"
2015-02-24T19:50:00+00:00,0013a20040b5b337,1,511,15.2,15.2,15.2,50.3,50.3,50.3,59.5,59.5,59.5,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150224195000,,"-37.8195002, 144.9418888"
2015-02-24T11:30:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,12.3,12.3,12.3,52.1,52.1,52.1,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150224113000,,"-37.8195002, 144.9418888"
2015-02-24T08:30:00+00:00,0013a20040b31571,1,510,20.0,20.0,20.0,96.1,96.1,96.1,43.9,43.9,43.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224083000,,"-37.8197121, 144.9413253"
2015-02-24T22:10:00+00:00,0013a20040b31571,1,510,16.8,16.8,16.8,93.4,93.4,93.4,53.0,53.0,53.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150224221000,,"-37.8197121, 144.9413253"
2015-02-25T01:45:00+00:00,0013a20040b516ed,1,505,25.2,25.2,25.2,94.0,94.0,94.0,44.4,44.4,44.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150225014500,,"-37.813073, 144.9804061"
2015-02-25T01:50:00+00:00,0013a20040b3155c,1,506,29.4,29.4,29.4,96.7,96.7,96.7,16.0,16.0,16.0,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150225015000,,"-37.8203537, 144.9404816"
2015-02-25T06:55:00+00:00,0013a20040b31571,1,510,31.0,31.0,31.0,97.8,97.8,97.8,40.1,40.1,40.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150225065500,,"-37.8197121, 144.9413253"
2015-02-25T06:20:00+00:00,0013a20040b5b318,1,502,24.8,24.8,24.8,91.0,91.0,91.0,44.5,44.5,44.5,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150225062000,,"-37.8146097, 144.9790177"
2015-02-25T11:30:00+00:00,0013a20040b516ed,1,505,19.0,19.0,19.0,2.5,2.5,2.5,62.6,62.6,62.6,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150225113000,,"-37.813073, 144.9804061"
2015-02-25T16:55:00+00:00,0013a20040b31583,1,509,18.1,18.1,18.1,3.0,3.0,3.0,67.5,67.5,67.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225165500,,"-37.8199043, 144.9404851"
2015-02-25T20:00:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,37.1,37.1,37.1,65.8,65.8,65.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225200000,,"-37.8199043, 144.9404851"
2015-02-25T22:15:00+00:00,0013a20040b31583,1,509,18.1,18.1,18.1,93.3,93.3,93.3,66.4,66.4,66.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150225221500,,"-37.8199043, 144.9404851"
2015-02-25T22:30:00+00:00,0013a20040b31571,1,510,18.7,18.7,18.7,94.4,94.4,94.4,56.7,56.7,56.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150225223000,,"-37.8197121, 144.9413253"
2015-02-25T23:35:00+00:00,0013a20040b315ec,1,501,20.0,20.0,20.0,93.6,93.6,93.6,75.1,75.1,75.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150225233500,,"-37.8148084, 144.980999"
2015-02-26T05:25:00+00:00,0013a20040b31583,1,509,28.1,28.1,28.1,97.8,97.8,97.8,43.4,43.4,43.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226052500,,"-37.8199043, 144.9404851"
2015-02-26T00:50:00+00:00,0013a20040b516ed,1,505,23.2,23.2,23.2,93.0,93.0,93.0,53.2,53.2,53.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150226005000,,"-37.813073, 144.9804061"
2015-02-26T09:20:00+00:00,0013a20040b4b755,1,508,18.7,18.7,18.7,5.6,5.6,5.6,49.7,49.7,49.7,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150226092000,,"-37.8134078, 144.9794923"
2015-02-26T08:40:00+00:00,0013a20040b31583,1,509,21.6,21.6,21.6,93.9,93.9,93.9,54.0,54.0,54.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226084000,,"-37.8199043, 144.9404851"
2015-02-26T10:45:00+00:00,0013a20040b31583,1,509,19.7,19.7,19.7,2.6,2.6,2.6,62.2,62.2,62.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226104500,,"-37.8199043, 144.9404851"
2015-02-26T10:45:00+00:00,0013a20040b516ed,1,505,19.7,19.7,19.7,2.4,2.4,2.4,58.7,58.7,58.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150226104500,,"-37.813073, 144.9804061"
2015-02-26T01:10:00+00:00,0013a20040b31571,1,510,23.2,23.2,23.2,97.7,97.7,97.7,49.2,49.2,49.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150226011000,,"-37.8197121, 144.9413253"
2015-02-26T02:55:00+00:00,0013a20040b516ed,1,505,23.2,23.2,23.2,92.9,92.9,92.9,54.1,54.1,54.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150226025500,,"-37.813073, 144.9804061"
2015-02-26T07:25:00+00:00,0013a20040b315ec,1,501,21.0,21.0,21.0,93.7,93.7,93.7,55.7,55.7,55.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226072500,,"-37.8148084, 144.980999"
2015-02-26T01:55:00+00:00,0013a20040b516f6,1,507,23.5,23.5,23.5,97.0,97.0,97.0,49.6,49.6,49.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226015500,,"-37.8149218, 144.9822582"
2015-02-28T04:30:00+00:00,0013a20040b31583,1,509,28.7,28.7,28.7,95.9,95.9,95.9,31.1,31.1,31.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150228043000,,"-37.8199043, 144.9404851"
2015-02-26T14:35:00+00:00,0013a20040b5b337,1,511,17.7,17.7,17.7,10.2,10.2,10.2,56.2,56.2,56.2,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150226143500,,"-37.8195002, 144.9418888"
2015-02-26T05:50:00+00:00,0013a20040b5b318,1,502,22.3,22.3,22.3,94.8,94.8,94.8,47.8,47.8,47.8,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150226055000,,"-37.8146097, 144.9790177"
2015-02-26T07:20:00+00:00,0013a20040b5b318,1,502,19.7,19.7,19.7,87.9,87.9,87.9,55.2,55.2,55.2,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150226072000,,"-37.8146097, 144.9790177"
2015-02-26T08:50:00+00:00,0013a20040b31583,1,509,21.0,21.0,21.0,86.5,86.5,86.5,54.9,54.9,54.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226085000,,"-37.8199043, 144.9404851"
2015-02-26T10:25:00+00:00,0013a20040b4b755,1,508,18.7,18.7,18.7,1.5,1.5,1.5,49.7,49.7,49.7,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150226102500,,"-37.8134078, 144.9794923"
2015-02-26T07:55:00+00:00,0013a20040b516ed,1,505,21.0,21.0,21.0,79.1,79.1,79.1,57.0,57.0,57.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150226075500,,"-37.813073, 144.9804061"
2015-02-26T09:55:00+00:00,0013a20040b5b318,1,502,18.1,18.1,18.1,2.6,2.6,2.6,56.0,56.0,56.0,ENV,-37.8146097,144.9790177,22.57,Fitzroy Gardens,502-20150226095500,,"-37.8146097, 144.9790177"
2015-02-26T08:05:00+00:00,0013a20040b516f6,1,507,19.4,19.4,19.4,82.5,82.5,82.5,56.0,56.0,56.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226080500,,"-37.8149218, 144.9822582"
2015-02-26T17:55:00+00:00,0013a20040b31583,1,509,16.8,16.8,16.8,2.6,2.6,2.6,67.4,67.4,67.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150226175500,,"-37.8199043, 144.9404851"
2015-02-26T17:55:00+00:00,0013a20040b31571,1,510,16.1,16.1,16.1,1.9,1.9,1.9,59.3,59.3,59.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150226175500,,"-37.8197121, 144.9413253"
2015-02-27T23:50:00+00:00,0013a20040b315ec,1,501,21.9,21.9,21.9,84.2,84.2,84.2,52.2,52.2,52.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227235000,,"-37.8148084, 144.980999"
2015-02-28T00:45:00+00:00,0013a20040b31583,1,509,23.9,23.9,23.9,91.1,91.1,91.1,40.3,40.3,40.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150228004500,,"-37.8199043, 144.9404851"
2015-02-28T00:45:00+00:00,0013a20040b4b755,1,508,22.6,22.6,22.6,82.9,82.9,82.9,36.2,36.2,36.2,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150228004500,,"-37.8134078, 144.9794923"
2015-02-26T23:50:00+00:00,0013a20040b516f6,1,507,19.7,19.7,19.7,93.6,93.6,93.6,54.3,54.3,54.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226235000,,"-37.8149218, 144.9822582"
2015-02-27T00:05:00+00:00,0013a20040b31583,1,509,25.2,25.2,25.2,97.6,97.6,97.6,50.2,50.2,50.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150227000500,,"-37.8199043, 144.9404851"
2015-02-27T10:40:00+00:00,0013a20040b31583,1,509,19.4,19.4,19.4,4.7,4.7,4.7,62.3,62.3,62.3,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227104000,,"-37.8199043, 144.9404851"
2015-02-27T11:30:00+00:00,0013a20040b31583,1,509,19.0,19.0,19.0,4.8,4.8,4.8,61.2,61.2,61.2,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227113000,,"-37.8199043, 144.9404851"
2015-02-27T13:05:00+00:00,0013a20040b315ec,1,501,17.1,17.1,17.1,0.9,0.9,0.9,64.1,64.1,64.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227130500,,"-37.8148084, 144.980999"
2015-02-27T13:05:00+00:00,0013a20040b31583,1,509,18.7,18.7,18.7,4.7,4.7,4.7,61.7,61.7,61.7,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227130500,,"-37.8199043, 144.9404851"
2015-02-27T12:50:00+00:00,0013a20040b5b337,1,511,18.7,18.7,18.7,10.1,10.1,10.1,54.6,54.6,54.6,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227125000,,"-37.8195002, 144.9418888"
2015-02-27T18:25:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,10.4,10.4,10.4,54.3,54.3,54.3,ENV,-37.8195002,144.9418888,3.75,Docklands Library,511-20150227182500,,"-37.8195002, 144.9418888"
2015-02-27T02:40:00+00:00,0013a20040b31583,1,509,23.9,23.9,23.9,97.1,97.1,97.1,44.4,44.4,44.4,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227024000,,"-37.8199043, 144.9404851"
2015-02-27T02:45:00+00:00,0013a20040b315ec,1,501,27.1,27.1,27.1,96.8,96.8,96.8,39.5,39.5,39.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227024500,,"-37.8148084, 144.980999"
2015-02-27T02:50:00+00:00,0013a20040b4b755,1,508,25.5,25.5,25.5,96.3,96.3,96.3,32.8,32.8,32.8,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150227025000,,"-37.8134078, 144.9794923"
2015-02-27T03:15:00+00:00,0013a20040b315ec,1,501,27.4,27.4,27.4,96.9,96.9,96.9,37.3,37.3,37.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227031500,,"-37.8148084, 144.980999"
2015-02-27T15:20:00+00:00,0013a20040b4b755,1,508,16.8,16.8,16.8,1.6,1.6,1.6,52.2,52.2,52.2,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150227152000,,"-37.8134078, 144.9794923"
2015-02-27T07:15:00+00:00,0013a20040b31583,1,509,22.6,22.6,22.6,93.3,93.3,93.3,57.8,57.8,57.8,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227071500,,"-37.8199043, 144.9404851"
2015-02-27T13:10:00+00:00,0013a20040b516ed,1,505,18.7,18.7,18.7,2.4,2.4,2.4,56.5,56.5,56.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150227131000,,"-37.813073, 144.9804061"
2015-02-27T13:45:00+00:00,0013a20040b31583,1,509,18.7,18.7,18.7,4.8,4.8,4.8,60.1,60.1,60.1,ENV,-37.8199043,144.9404851,0.03,Docklands Library,509-20150227134500,,"-37.8199043, 144.9404851"
2015-02-27T18:05:00+00:00,0013a20040b31571,1,510,17.7,17.7,17.7,0.9,0.9,0.9,54.4,54.4,54.4,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150227180500,,"-37.8197121, 144.9413253"
2015-02-27T19:55:00+00:00,0013a20040b31571,1,510,18.1,18.1,18.1,27.4,27.4,27.4,53.0,53.0,53.0,ENV,-37.8197121,144.9413253,2.74,Docklands Library,510-20150227195500,,"-37.8197121, 144.9413253"
2015-02-27T23:15:00+00:00,0013a20040b516ed,1,505,21.3,21.3,21.3,88.3,88.3,88.3,55.5,55.5,55.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20150227231500,,"-37.813073, 144.9804061"
2015-02-28T03:30:00+00:00,0013a20040b4b755,1,508,30.3,30.3,30.3,94.9,94.9,94.9,26.2,26.2,26.2,ENV,-37.8134078,144.9794923,30.1,Fitzroy Gardens,508-20150228033000,,"-37.8134078, 144.9794923"
2015-02-06T13:45:00+00:00,0013a20040b31571,1,510,25.2,25.2,25.2,1.0,1.0,1.0,39.5,39.5,39.5,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150206134500,,"-37.8197121, 144.9413253"
2015-02-06T14:55:00+00:00,0013a20040b31583,1,509,25.5,25.5,25.5,3.2,3.2,3.2,39.5,39.5,39.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150206145500,,"-37.8199043, 144.9404851"
2015-02-06T14:55:00+00:00,0013a20040b31571,1,510,24.5,24.5,24.5,1.0,1.0,1.0,41.4,41.4,41.4,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150206145500,,"-37.8197121, 144.9413253"
2015-02-06T07:15:00+00:00,0013a20040b5b337,1,511,38.1,38.1,38.1,98.6,98.6,98.6,20.7,20.7,20.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150206071500,,"-37.8195002, 144.9418888"
2015-02-06T19:10:00+00:00,0013a20040b31583,1,509,25.2,25.2,25.2,4.1,4.1,4.1,35.7,35.7,35.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150206191000,,"-37.8199043, 144.9404851"
2015-02-06T22:30:00+00:00,0013a20040b31571,1,510,25.8,25.8,25.8,95.1,95.1,95.1,36.3,36.3,36.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150206223000,,"-37.8197121, 144.9413253"
2015-02-06T23:00:00+00:00,0013a20040b5b337,1,511,27.1,27.1,27.1,96.7,96.7,96.7,31.0,31.0,31.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150206230000,,"-37.8195002, 144.9418888"
2015-02-07T15:55:00+00:00,0013a20040b31571,1,510,24.5,24.5,24.5,1.0,1.0,1.0,39.3,39.3,39.3,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150207155500,,"-37.8197121, 144.9413253"
2015-02-12T09:55:00+00:00,0013a20040b5b337,1,511,19.4,19.4,19.4,11.7,11.7,11.7,57.0,57.0,57.0,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150212095500,,"-37.8195002, 144.9418888"
2015-02-06T16:25:00+00:00,0013a20040b31583,1,509,24.2,24.2,24.2,3.2,3.2,3.2,43.3,43.3,43.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150206162500,,"-37.8199043, 144.9404851"
2015-02-06T16:30:00+00:00,0013a20040b31571,1,510,23.2,23.2,23.2,1.0,1.0,1.0,42.6,42.6,42.6,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150206163000,,"-37.8197121, 144.9413253"
2015-02-06T18:40:00+00:00,0013a20040b31583,1,509,24.8,24.8,24.8,3.2,3.2,3.2,36.6,36.6,36.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150206184000,,"-37.8199043, 144.9404851"
2015-02-06T20:15:00+00:00,0013a20040b31571,1,510,25.5,25.5,25.5,86.6,86.6,86.6,35.2,35.2,35.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150206201500,,"-37.8197121, 144.9413253"
2015-02-07T05:25:00+00:00,0013a20040b31583,1,509,31.9,31.9,31.9,95.1,95.1,95.1,23.4,23.4,23.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150207052500,,"-37.8199043, 144.9404851"
2015-02-07T08:50:00+00:00,0013a20040b31583,1,509,27.4,27.4,27.4,83.2,83.2,83.2,41.7,41.7,41.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150207085000,,"-37.8199043, 144.9404851"
2015-02-06T22:35:00+00:00,0013a20040b31583,1,509,26.5,26.5,26.5,95.1,95.1,95.1,33.3,33.3,33.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150206223500,,"-37.8199043, 144.9404851"
2015-02-06T23:40:00+00:00,0013a20040b5b337,1,511,32.6,32.6,32.6,97.9,97.9,97.9,26.2,26.2,26.2,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150206234000,,"-37.8195002, 144.9418888"
2015-02-07T00:10:00+00:00,0013a20040b5b337,1,511,31.6,31.6,31.6,98.2,98.2,98.2,25.7,25.7,25.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150207001000,,"-37.8195002, 144.9418888"
2015-02-07T06:15:00+00:00,0013a20040b31583,1,509,32.3,32.3,32.3,96.2,96.2,96.2,21.3,21.3,21.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150207061500,,"-37.8199043, 144.9404851"
2015-02-07T06:20:00+00:00,0013a20040b31571,1,510,32.3,32.3,32.3,96.5,96.5,96.5,29.1,29.1,29.1,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150207062000,,"-37.8197121, 144.9413253"
2015-02-07T22:10:00+00:00,0013a20040b31583,1,509,19.4,19.4,19.4,89.1,89.1,89.1,66.6,66.6,66.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150207221000,,"-37.8199043, 144.9404851"
2015-02-07T22:55:00+00:00,0013a20040b31571,1,510,18.7,18.7,18.7,91.2,91.2,91.2,57.0,57.0,57.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150207225500,,"-37.8197121, 144.9413253"
2015-02-07T10:05:00+00:00,0013a20040b31571,1,510,25.8,25.8,25.8,1.0,1.0,1.0,40.9,40.9,40.9,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150207100500,,"-37.8197121, 144.9413253"
2015-02-08T07:20:00+00:00,0013a20040b31571,1,510,25.8,25.8,25.8,98.2,98.2,98.2,43.6,43.6,43.6,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150208072000,,"-37.8197121, 144.9413253"
2015-02-07T23:25:00+00:00,0013a20040b31571,1,510,18.7,18.7,18.7,92.1,92.1,92.1,55.7,55.7,55.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150207232500,,"-37.8197121, 144.9413253"
2015-02-08T18:35:00+00:00,0013a20040b5b337,1,511,15.2,15.2,15.2,10.8,10.8,10.8,46.7,46.7,46.7,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150208183500,,"-37.8195002, 144.9418888"
2015-02-08T14:00:00+00:00,0013a20040b5b337,1,511,16.5,16.5,16.5,10.2,10.2,10.2,46.6,46.6,46.6,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150208140000,,"-37.8195002, 144.9418888"
2015-02-08T17:15:00+00:00,0013a20040b5b337,1,511,15.5,15.5,15.5,10.3,10.3,10.3,47.3,47.3,47.3,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150208171500,,"-37.8195002, 144.9418888"
2015-02-08T17:40:00+00:00,0013a20040b31583,1,509,15.5,15.5,15.5,3.4,3.4,3.4,56.0,56.0,56.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150208174000,,"-37.8199043, 144.9404851"
2015-02-08T23:00:00+00:00,0013a20040b31583,1,509,17.7,17.7,17.7,95.8,95.8,95.8,51.4,51.4,51.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150208230000,,"-37.8199043, 144.9404851"
2015-02-08T10:10:00+00:00,0013a20040b31583,1,509,18.7,18.7,18.7,3.8,3.8,3.8,60.6,60.6,60.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150208101000,,"-37.8199043, 144.9404851"
2015-02-08T13:35:00+00:00,0013a20040b31583,1,509,17.4,17.4,17.4,3.4,3.4,3.4,55.5,55.5,55.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150208133500,,"-37.8199043, 144.9404851"
2015-02-08T16:00:00+00:00,0013a20040b31571,1,510,15.2,15.2,15.2,1.4,1.4,1.4,49.2,49.2,49.2,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150208160000,,"-37.8197121, 144.9413253"
2015-02-07T17:45:00+00:00,0013a20040b31583,1,509,25.2,25.2,25.2,3.3,3.3,3.3,36.9,36.9,36.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150207174500,,"-37.8199043, 144.9404851"
2015-02-07T12:40:00+00:00,0013a20040b31571,1,510,24.8,24.8,24.8,1.0,1.0,1.0,41.7,41.7,41.7,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150207124000,,"-37.8197121, 144.9413253"
2015-02-08T00:55:00+00:00,0013a20040b31583,1,509,19.7,19.7,19.7,94.2,94.2,94.2,60.8,60.8,60.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20150208005500,,"-37.8199043, 144.9404851"
2015-02-18T21:10:00+00:00,0013a20040b3155c,1,506,18.1,18.1,18.1,84.6,84.6,84.6,59.2,59.2,59.2,ENV,-37.8203537,144.9404816,,Docklands Library,506-20150218211000,,"-37.8203537, 144.9404816"
2015-02-17T08:30:00+00:00,0013a20040b31571,1,510,18.4,18.4,18.4,89.7,89.7,89.7,53.0,53.0,53.0,ENV,-37.8197121,144.9413253,,Docklands Library,510-20150217083000,,"-37.8197121, 144.9413253"
2015-02-17T09:35:00+00:00,0013a20040b5b337,1,511,18.1,18.1,18.1,21.9,21.9,21.9,53.8,53.8,53.8,ENV,-37.8195002,144.9418888,,Docklands Library,511-20150217093500,,"-37.8195002, 144.9418888"
